Country,Date,Volume
SouthAfrica,4/18/2016,0
SouthAfrica,4/18/2017,1
SouthAfrica,4/18/2018,563
SouthAfrica,4/18/2019,97
SouthAfrica,4/19/2016,0
SouthAfrica,4/19/2017,0
SouthAfrica,4/19/2018,227
SouthAfrica,4/19/2019,53
SouthAfrica,4/2/2016,0
SouthAfrica,4/2/2017,1
SouthAfrica,4/2/2018,120
SouthAfrica,4/2/2019,22
SouthAfrica,4/20/2016,1
SouthAfrica,4/20/2017,2
SouthAfrica,4/20/2018,160
SouthAfrica,4/20/2019,41
SouthAfrica,4/21/2016,0
SouthAfrica,4/21/2017,1
SouthAfrica,4/21/2018,90
SouthAfrica,4/21/2019,13
SouthAfrica,4/22/2016,0
SouthAfrica,4/22/2017,0
SouthAfrica,4/22/2018,86
SouthAfrica,4/22/2019,20
SouthAfrica,4/23/2016,0
SouthAfrica,4/23/2017,1
SouthAfrica,4/23/2018,127
SouthAfrica,4/23/2019,20
SouthAfrica,4/24/2016,0
SouthAfrica,4/24/2017,1
SouthAfrica,4/24/2018,112
SouthAfrica,4/24/2019,14
SouthAfrica,4/25/2016,2
SouthAfrica,4/25/2017,7
SouthAfrica,4/25/2018,141
SouthAfrica,4/25/2019,29
SouthAfrica,4/26/2016,0
SouthAfrica,4/26/2017,0
SouthAfrica,4/26/2018,344
SouthAfrica,4/26/2019,27
SouthAfrica,4/27/2016,0
SouthAfrica,4/27/2017,0
SouthAfrica,4/27/2018,301
SouthAfrica,4/27/2019,27
SouthAfrica,4/28/2016,0
SouthAfrica,4/28/2017,0
SouthAfrica,4/28/2018,338
SouthAfrica,4/28/2019,25
SouthAfrica,4/29/2016,10
SouthAfrica,4/29/2017,1
SouthAfrica,4/29/2018,218
SouthAfrica,4/29/2019,12
SouthAfrica,4/3/2016,0
SouthAfrica,4/3/2017,3
SouthAfrica,4/3/2018,93
SouthAfrica,4/3/2019,97
SouthAfrica,4/30/2016,3
SouthAfrica,4/30/2017,0
SouthAfrica,4/30/2018,892
SouthAfrica,4/30/2019,50
SouthAfrica,4/4/2016,5
SouthAfrica,4/4/2017,0
SouthAfrica,4/4/2018,79
SouthAfrica,4/4/2019,23
SouthAfrica,4/5/2016,2
SouthAfrica,4/5/2017,0
SouthAfrica,4/5/2018,111
SouthAfrica,4/5/2019,39
SouthAfrica,4/6/2016,2
SouthAfrica,4/6/2017,1
SouthAfrica,4/6/2018,160
SouthAfrica,4/6/2019,54
SouthAfrica,4/7/2016,0
SouthAfrica,4/7/2017,1
SouthAfrica,4/7/2018,234
SouthAfrica,4/7/2019,40
SouthAfrica,4/8/2016,2
SouthAfrica,4/8/2017,0
SouthAfrica,4/8/2018,291
SouthAfrica,4/8/2019,43
SouthAfrica,4/9/2016,0
SouthAfrica,4/9/2017,0
SouthAfrica,4/9/2018,226
SouthAfrica,4/9/2019,40
SouthAfrica,5/1/2016,2
SouthAfrica,5/1/2017,2
SouthAfrica,5/1/2018,953
SouthAfrica,5/1/2019,38
SouthAfrica,5/10/2016,10
SouthAfrica,5/10/2017,1
SouthAfrica,5/10/2018,233
SouthAfrica,5/10/2019,24
SouthAfrica,5/11/2016,6
SouthAfrica,5/11/2017,0
SouthAfrica,5/11/2018,119
SouthAfrica,5/11/2019,29
SouthAfrica,5/12/2016,6
SouthAfrica,5/12/2017,6
SouthAfrica,5/12/2018,157
SouthAfrica,5/12/2019,49
SouthAfrica,5/13/2016,2
SouthAfrica,5/13/2017,2
SouthAfrica,5/13/2018,177
SouthAfrica,5/13/2019,29
SouthAfrica,5/14/2016,2
SouthAfrica,5/14/2017,1
SouthAfrica,5/14/2018,93
SouthAfrica,5/14/2019,40
SouthAfrica,5/15/2016,1
SouthAfrica,5/15/2017,0
SouthAfrica,5/15/2018,108
SouthAfrica,5/15/2019,21
SouthAfrica,5/16/2016,2
SouthAfrica,5/16/2017,0
SouthAfrica,5/16/2018,98
SouthAfrica,5/16/2019,18
SouthAfrica,5/17/2016,3
SouthAfrica,5/17/2017,9
SouthAfrica,5/17/2018,212
SouthAfrica,5/17/2019,50
SouthAfrica,5/18/2016,0
SouthAfrica,5/18/2017,2
SouthAfrica,5/18/2018,274
SouthAfrica,5/18/2019,19
SouthAfrica,5/19/2016,0
SouthAfrica,5/19/2017,1
SouthAfrica,5/19/2018,270
SouthAfrica,5/19/2019,17
SouthAfrica,5/2/2016,4
SouthAfrica,5/2/2017,1
SouthAfrica,5/2/2018,300
SouthAfrica,5/2/2019,29
SouthAfrica,5/20/2016,1
SouthAfrica,5/20/2017,1
SouthAfrica,5/20/2018,481
SouthAfrica,5/20/2019,31
SouthAfrica,5/21/2016,2
SouthAfrica,5/21/2017,0
SouthAfrica,5/21/2018,1220
SouthAfrica,5/21/2019,51
SouthAfrica,5/22/2016,2
SouthAfrica,5/22/2017,2
SouthAfrica,5/22/2018,440
SouthAfrica,5/22/2019,33
SouthAfrica,5/23/2016,2
SouthAfrica,5/23/2017,0
SouthAfrica,5/23/2018,324
SouthAfrica,5/23/2019,63
SouthAfrica,5/24/2016,5
SouthAfrica,5/24/2017,2
SouthAfrica,5/24/2018,272
SouthAfrica,5/24/2019,28
SouthAfrica,5/25/2016,2
SouthAfrica,5/25/2017,0
SouthAfrica,5/25/2018,259
SouthAfrica,5/25/2019,22
SouthAfrica,5/26/2016,0
SouthAfrica,5/26/2017,0
SouthAfrica,5/26/2018,256
SouthAfrica,5/26/2019,17
SouthAfrica,5/27/2016,0
SouthAfrica,5/27/2017,0
SouthAfrica,5/27/2018,111
SouthAfrica,5/27/2019,19
SouthAfrica,5/28/2016,1
SouthAfrica,5/28/2017,0
SouthAfrica,5/28/2018,192
SouthAfrica,5/28/2019,32
SouthAfrica,5/29/2016,4
SouthAfrica,5/29/2017,0
SouthAfrica,5/29/2018,84
SouthAfrica,5/29/2019,36
SouthAfrica,5/3/2016,3
SouthAfrica,5/3/2017,3
SouthAfrica,5/3/2018,218
SouthAfrica,5/3/2019,18
SouthAfrica,5/30/2016,2
SouthAfrica,5/30/2017,0
SouthAfrica,5/30/2018,157
SouthAfrica,5/30/2019,30
SouthAfrica,5/31/2016,7
SouthAfrica,5/31/2017,0
SouthAfrica,5/31/2018,186
SouthAfrica,5/31/2019,28
SouthAfrica,5/4/2016,4
SouthAfrica,5/4/2017,3
SouthAfrica,5/4/2018,230
SouthAfrica,5/4/2019,36
SouthAfrica,5/5/2016,10
SouthAfrica,5/5/2017,2
SouthAfrica,5/5/2018,113
SouthAfrica,5/5/2019,34
SouthAfrica,5/6/2016,5
SouthAfrica,5/6/2017,2
SouthAfrica,5/6/2018,91
SouthAfrica,5/6/2019,18
SouthAfrica,5/7/2016,2
SouthAfrica,5/7/2017,0
SouthAfrica,5/7/2018,103
SouthAfrica,5/7/2019,26
SouthAfrica,5/8/2016,2
SouthAfrica,5/8/2017,0
SouthAfrica,5/8/2018,194
SouthAfrica,5/8/2019,19
SouthAfrica,5/9/2016,2
SouthAfrica,5/9/2017,0
SouthAfrica,5/9/2018,166
SouthAfrica,5/9/2019,37
SouthAfrica,6/1/2016,7
SouthAfrica,6/1/2017,0
SouthAfrica,6/1/2018,129
SouthAfrica,6/1/2019,17
SouthAfrica,6/10/2016,4
SouthAfrica,6/10/2017,1
SouthAfrica,6/10/2018,86
SouthAfrica,6/10/2019,26
SouthAfrica,6/11/2016,2
SouthAfrica,6/11/2017,0
SouthAfrica,6/11/2018,100
SouthAfrica,6/11/2019,37
SouthAfrica,6/12/2016,3
SouthAfrica,6/12/2017,0
SouthAfrica,6/12/2018,94
SouthAfrica,6/12/2019,34
SouthAfrica,6/13/2016,2
SouthAfrica,6/13/2017,2
SouthAfrica,6/13/2018,108
SouthAfrica,6/13/2019,19
SouthAfrica,6/14/2016,3
SouthAfrica,6/14/2017,0
SouthAfrica,6/14/2018,126
SouthAfrica,6/14/2019,48
SouthAfrica,6/15/2016,2
SouthAfrica,6/15/2017,0
SouthAfrica,6/15/2018,164
SouthAfrica,6/15/2019,20
SouthAfrica,6/16/2016,1
SouthAfrica,6/16/2017,0
SouthAfrica,6/16/2018,109
SouthAfrica,6/16/2019,29
SouthAfrica,6/17/2016,1
SouthAfrica,6/17/2017,1
SouthAfrica,6/17/2018,66
SouthAfrica,6/17/2019,32
SouthAfrica,6/18/2016,1
SouthAfrica,6/18/2017,0
SouthAfrica,6/18/2018,112
SouthAfrica,6/18/2019,24
SouthAfrica,6/19/2016,0
SouthAfrica,6/19/2017,0
SouthAfrica,6/19/2018,100
SouthAfrica,6/19/2019,19
SouthAfrica,6/2/2016,2
SouthAfrica,6/2/2017,2
SouthAfrica,6/2/2018,102
SouthAfrica,6/2/2019,18
SouthAfrica,6/20/2016,0
SouthAfrica,6/20/2017,1
SouthAfrica,6/20/2018,82
SouthAfrica,6/20/2019,13
SouthAfrica,6/21/2016,1
SouthAfrica,6/21/2017,0
SouthAfrica,6/21/2018,76
SouthAfrica,6/21/2019,53
SouthAfrica,6/22/2016,3
SouthAfrica,6/22/2017,0
SouthAfrica,6/22/2018,67
SouthAfrica,6/22/2019,62
SouthAfrica,6/23/2016,0
SouthAfrica,6/23/2017,1
SouthAfrica,6/23/2018,55
SouthAfrica,6/23/2019,109
SouthAfrica,6/24/2016,1
SouthAfrica,6/24/2017,0
SouthAfrica,6/24/2018,141
SouthAfrica,6/24/2019,207
SouthAfrica,6/25/2016,2
SouthAfrica,6/25/2017,0
SouthAfrica,6/25/2018,100
SouthAfrica,6/25/2019,29
SouthAfrica,6/26/2016,1
SouthAfrica,6/26/2017,0
SouthAfrica,6/26/2018,98
SouthAfrica,6/26/2019,40
SouthAfrica,6/27/2016,2
SouthAfrica,6/27/2017,0
SouthAfrica,6/27/2018,160
SouthAfrica,6/27/2019,16
SouthAfrica,6/28/2016,1
SouthAfrica,6/28/2017,1
SouthAfrica,6/28/2018,171
SouthAfrica,6/28/2019,156
SouthAfrica,6/29/2016,0
SouthAfrica,6/29/2017,0
SouthAfrica,6/29/2018,201
SouthAfrica,6/29/2019,103
SouthAfrica,6/3/2016,7
SouthAfrica,6/3/2017,1
SouthAfrica,6/3/2018,135
SouthAfrica,6/3/2019,31
SouthAfrica,6/30/2016,1
SouthAfrica,6/30/2017,0
SouthAfrica,6/30/2018,60
SouthAfrica,6/30/2019,218
SouthAfrica,6/4/2016,2
SouthAfrica,6/4/2017,0
SouthAfrica,6/4/2018,233
SouthAfrica,6/4/2019,70
SouthAfrica,6/5/2016,2
SouthAfrica,6/5/2017,1
SouthAfrica,6/5/2018,113
SouthAfrica,6/5/2019,48
SouthAfrica,6/6/2016,1
SouthAfrica,6/6/2017,3
SouthAfrica,6/6/2018,151
SouthAfrica,6/6/2019,57
SouthAfrica,6/7/2016,1
SouthAfrica,6/7/2017,1
SouthAfrica,6/7/2018,98
SouthAfrica,6/7/2019,73
SouthAfrica,6/8/2016,2
SouthAfrica,6/8/2017,1
SouthAfrica,6/8/2018,129
SouthAfrica,6/8/2019,34
SouthAfrica,6/9/2016,2
SouthAfrica,6/9/2017,2
SouthAfrica,6/9/2018,155
SouthAfrica,6/9/2019,45
SouthAfrica,7/1/2016,2
SouthAfrica,7/1/2017,0
SouthAfrica,7/1/2018,60
SouthAfrica,7/1/2019,36
SouthAfrica,7/10/2016,0
SouthAfrica,7/10/2017,0
SouthAfrica,7/10/2018,162
SouthAfrica,7/10/2019,25
SouthAfrica,7/11/2016,6
SouthAfrica,7/11/2017,1
SouthAfrica,7/11/2018,105
SouthAfrica,7/11/2019,29
SouthAfrica,7/12/2016,1
SouthAfrica,7/12/2017,2
SouthAfrica,7/12/2018,183
SouthAfrica,7/12/2019,20
SouthAfrica,7/13/2016,2
SouthAfrica,7/13/2017,0
SouthAfrica,7/13/2018,151
SouthAfrica,7/13/2019,25
SouthAfrica,7/14/2016,2
SouthAfrica,7/14/2017,1
SouthAfrica,7/14/2018,181
SouthAfrica,7/14/2019,19
SouthAfrica,7/15/2016,2
SouthAfrica,7/15/2017,1
SouthAfrica,7/15/2018,67
SouthAfrica,7/15/2019,7
SouthAfrica,7/16/2016,2
SouthAfrica,7/16/2017,0
SouthAfrica,7/16/2018,95
SouthAfrica,7/16/2019,19
SouthAfrica,7/17/2016,2
SouthAfrica,7/17/2017,4
SouthAfrica,7/17/2018,90
SouthAfrica,7/17/2019,31
SouthAfrica,7/18/2016,1
SouthAfrica,7/18/2017,0
SouthAfrica,7/18/2018,59
SouthAfrica,7/18/2019,42
SouthAfrica,7/19/2016,0
SouthAfrica,7/19/2017,0
SouthAfrica,7/19/2018,95
SouthAfrica,7/19/2019,32
SouthAfrica,7/2/2016,1
SouthAfrica,7/2/2017,1
SouthAfrica,7/2/2018,84
SouthAfrica,7/2/2019,42
SouthAfrica,7/20/2016,0
SouthAfrica,7/20/2017,1
SouthAfrica,7/20/2018,76
SouthAfrica,7/20/2019,17
SouthAfrica,7/21/2016,0
SouthAfrica,7/21/2017,0
SouthAfrica,7/21/2018,67
SouthAfrica,7/21/2019,14
SouthAfrica,7/22/2016,0
SouthAfrica,7/22/2017,0
SouthAfrica,7/22/2018,46
SouthAfrica,7/22/2019,25
SouthAfrica,7/23/2016,5
SouthAfrica,7/23/2017,0
SouthAfrica,7/23/2018,100
SouthAfrica,7/23/2019,32
SouthAfrica,7/24/2016,1
SouthAfrica,7/24/2017,1
SouthAfrica,7/24/2018,151
SouthAfrica,7/24/2019,63
SouthAfrica,7/25/2016,0
SouthAfrica,7/25/2017,3
SouthAfrica,7/25/2018,115
SouthAfrica,7/25/2019,32
SouthAfrica,7/26/2016,0
SouthAfrica,7/26/2017,4
SouthAfrica,7/26/2018,100
SouthAfrica,7/26/2019,17
SouthAfrica,7/27/2016,0
SouthAfrica,7/27/2017,4
SouthAfrica,7/27/2018,76
SouthAfrica,7/27/2019,22
SouthAfrica,7/28/2016,0
SouthAfrica,7/28/2017,0
SouthAfrica,7/28/2018,45
SouthAfrica,7/28/2019,18
SouthAfrica,7/29/2016,0
SouthAfrica,7/29/2017,0
SouthAfrica,7/29/2018,98
SouthAfrica,7/29/2019,15
SouthAfrica,7/3/2016,1
SouthAfrica,7/3/2017,0
SouthAfrica,7/3/2018,93
SouthAfrica,7/3/2019,39
SouthAfrica,7/30/2016,10
SouthAfrica,7/30/2017,0
SouthAfrica,7/30/2018,192
SouthAfrica,7/30/2019,25
SouthAfrica,7/31/2016,2
SouthAfrica,7/31/2017,0
SouthAfrica,7/31/2018,125
SouthAfrica,7/31/2019,30
SouthAfrica,7/4/2016,0
SouthAfrica,7/4/2017,1
SouthAfrica,7/4/2018,86
SouthAfrica,7/4/2019,39
SouthAfrica,7/5/2016,2
SouthAfrica,7/5/2017,0
SouthAfrica,7/5/2018,66
SouthAfrica,7/5/2019,26
SouthAfrica,7/6/2016,9
SouthAfrica,7/6/2017,0
SouthAfrica,7/6/2018,131
SouthAfrica,7/6/2019,38
SouthAfrica,7/7/2016,2
SouthAfrica,7/7/2017,2
SouthAfrica,7/7/2018,98
SouthAfrica,7/7/2019,67
SouthAfrica,7/8/2016,2
SouthAfrica,7/8/2017,0
SouthAfrica,7/8/2018,85
SouthAfrica,7/8/2019,64
SouthAfrica,7/9/2016,3
SouthAfrica,7/9/2017,3
SouthAfrica,7/9/2018,122
SouthAfrica,7/9/2019,48
SouthAfrica,8/1/2016,2
SouthAfrica,8/1/2017,2
SouthAfrica,8/1/2018,198
SouthAfrica,8/1/2019,30
SouthAfrica,8/10/2016,1
SouthAfrica,8/10/2017,0
SouthAfrica,8/10/2018,272
SouthAfrica,8/10/2019,30
SouthAfrica,8/11/2016,0
SouthAfrica,8/11/2017,0
SouthAfrica,8/11/2018,110
SouthAfrica,8/11/2019,18
SouthAfrica,8/12/2016,2
SouthAfrica,8/12/2017,0
SouthAfrica,8/12/2018,90
SouthAfrica,8/12/2019,16
SouthAfrica,8/13/2016,3
SouthAfrica,8/13/2017,0
SouthAfrica,8/13/2018,168
SouthAfrica,8/13/2019,25
SouthAfrica,8/14/2016,3
SouthAfrica,8/14/2017,0
SouthAfrica,8/14/2018,117
SouthAfrica,8/14/2019,35
SouthAfrica,8/15/2016,1
SouthAfrica,8/15/2017,0
SouthAfrica,8/15/2018,131
SouthAfrica,8/15/2019,44
SouthAfrica,8/16/2016,0
SouthAfrica,8/16/2017,0
SouthAfrica,8/16/2018,148
SouthAfrica,8/16/2019,25
SouthAfrica,8/17/2016,1
SouthAfrica,8/17/2017,1
SouthAfrica,8/17/2018,45
SouthAfrica,8/17/2019,15
SouthAfrica,8/18/2016,1
SouthAfrica,8/18/2017,6
SouthAfrica,8/18/2018,73
SouthAfrica,8/18/2019,16
SouthAfrica,8/19/2016,4
SouthAfrica,8/19/2017,2
SouthAfrica,8/19/2018,59
SouthAfrica,8/19/2019,37
SouthAfrica,8/2/2016,0
SouthAfrica,8/2/2017,2
SouthAfrica,8/2/2018,124
SouthAfrica,8/2/2019,29
SouthAfrica,8/20/2016,4
SouthAfrica,8/20/2017,0
SouthAfrica,8/20/2018,321
SouthAfrica,8/20/2019,16
SouthAfrica,8/21/2016,1
SouthAfrica,8/21/2017,1
SouthAfrica,8/21/2018,273
SouthAfrica,8/21/2019,38
SouthAfrica,8/22/2016,0
SouthAfrica,8/22/2017,4
SouthAfrica,8/22/2018,132
SouthAfrica,8/22/2019,29
SouthAfrica,8/23/2016,0
SouthAfrica,8/23/2017,2
SouthAfrica,8/23/2018,184
SouthAfrica,8/23/2019,39
SouthAfrica,8/24/2016,1
SouthAfrica,8/24/2017,4
SouthAfrica,8/24/2018,162
SouthAfrica,8/24/2019,28
SouthAfrica,8/25/2016,0
SouthAfrica,8/25/2017,7
SouthAfrica,8/25/2018,111
SouthAfrica,8/25/2019,15
SouthAfrica,8/26/2016,0
SouthAfrica,8/26/2017,3
SouthAfrica,8/26/2018,120
SouthAfrica,8/26/2019,25
SouthAfrica,8/27/2016,3
SouthAfrica,8/27/2017,0
SouthAfrica,8/27/2018,84
SouthAfrica,8/27/2019,32
SouthAfrica,8/28/2016,1
SouthAfrica,8/28/2017,1
SouthAfrica,8/28/2018,73
SouthAfrica,8/28/2019,97
SouthAfrica,8/29/2016,3
SouthAfrica,8/29/2017,1
SouthAfrica,8/29/2018,133
SouthAfrica,8/29/2019,66
SouthAfrica,8/3/2016,1
SouthAfrica,8/3/2017,0
SouthAfrica,8/3/2018,121
SouthAfrica,8/3/2019,22
SouthAfrica,8/30/2016,1
SouthAfrica,8/30/2017,1
SouthAfrica,8/30/2018,226
SouthAfrica,8/30/2019,27
SouthAfrica,8/31/2016,0
SouthAfrica,8/31/2017,0
SouthAfrica,8/31/2018,86
SouthAfrica,8/31/2019,13
SouthAfrica,8/4/2016,3
SouthAfrica,8/4/2017,0
SouthAfrica,8/4/2018,171
SouthAfrica,8/4/2019,15
SouthAfrica,8/5/2016,1
SouthAfrica,8/5/2017,1
SouthAfrica,8/5/2018,344
SouthAfrica,8/5/2019,18
SouthAfrica,8/6/2016,4
SouthAfrica,8/6/2017,0
SouthAfrica,8/6/2018,349
SouthAfrica,8/6/2019,75
